# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 eQFermi
# 5 hQFermi
# 6 eDensity
# 7 hDensity
# 8 eMobility
# 9 hMobility
# 10 ElField_x
# 11 ElField_y
# 12 ElField_z
# 13 Polarization_x
# 14 Polarization_y
# 15 Polarization_z
# 16 eCurrentDensity_x
# 17 eCurrentDensity_y
# 18 eCurrentDensity_z
# 19 hCurrentDensity_x
# 20 hCurrentDensity_y
# 21 hCurrentDensity_z
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z 
845.934 0.0148211 -3.85488 -9.04743e-05 -2.25527 1.26433e+18 3.25435e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.43718e-20 0 0 
850.316 0.0148207 -3.85488 -9.09429e-05 -2.25579 1.26433e+18 3.31961e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.55279e-20 0 0 
854.668 0.0148202 -3.85488 -9.14084e-05 -2.2563 1.26433e+18 3.38654e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.66994e-20 0 0 
858.991 0.0148198 -3.85488 -9.18708e-05 -2.25682 1.26433e+18 3.45519e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.78867e-20 0 0 
863.286 0.0148193 -3.85488 -9.23301e-05 -2.25734 1.26433e+18 3.52561e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.90901e-20 0 0 
867.553 0.0148188 -3.85488 -9.27864e-05 -2.25787 1.26433e+18 3.59785e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.0031e-19 0 0 
871.791 0.0148184 -3.85489 -9.32397e-05 -2.2584 1.26433e+18 3.67198e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.01547e-19 0 0 
876.001 0.0148179 -3.85489 -9.369e-05 -2.25893 1.26433e+18 3.74805e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.02801e-19 0 0 
880.183 0.0148175 -3.85489 -9.41373e-05 -2.25946 1.26433e+18 3.82612e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.04072e-19 0 0 
884.338 0.014817 -3.85489 -9.45816e-05 -2.26 1.26433e+18 3.90626e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.05362e-19 0 0 
888.465 0.0148166 -3.85489 -9.5023e-05 -2.26054 1.26433e+18 3.98852e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.0667e-19 0 0 
892.565 0.0148162 -3.85489 -9.54615e-05 -2.26108 1.26433e+18 4.07299e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.07996e-19 0 0 
896.638 0.0148157 -3.85489 -9.58971e-05 -2.26162 1.26433e+18 4.15971e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.09342e-19 0 0 
900.684 0.0148153 -3.85489 -9.63298e-05 -2.26217 1.26433e+18 4.24878e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.10708e-19 0 0 
904.703 0.0148149 -3.85489 -9.67597e-05 -2.26272 1.26433e+18 4.34026e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.12093e-19 0 0 
908.695 0.0148144 -3.85489 -9.71867e-05 -2.26328 1.26433e+18 4.43424e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.13499e-19 0 0 
912.661 0.014814 -3.85489 -9.76108e-05 -2.26383 1.26433e+18 4.53079e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.14927e-19 0 0 
916.601 0.0148136 -3.85489 -9.80322e-05 -2.26439 1.26433e+18 4.63e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.16375e-19 0 0 
920.515 0.0148132 -3.85489 -9.84508e-05 -2.26496 1.26433e+18 4.73195e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.17846e-19 0 0 
924.403 0.0148128 -3.85489 -9.88666e-05 -2.26552 1.26433e+18 4.83675e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.19339e-19 0 0 
928.265 0.0148123 -3.85489 -9.92797e-05 -2.26609 1.26433e+18 4.94448e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.20856e-19 0 0 
932.101 0.0148119 -3.85489 -9.969e-05 -2.26667 1.26433e+18 5.05524e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.22396e-19 0 0 
935.913 0.0148115 -3.85489 -0.000100098 -2.26724 1.26433e+18 5.16913e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.2396e-19 0 0 
939.699 0.0148111 -3.85489 -0.000100503 -2.26782 1.26433e+18 5.28627e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.25549e-19 0 0 
943.46 0.0148107 -3.85489 -0.000100905 -2.26841 1.26433e+18 5.40676e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.27163e-19 0 0 
947.196 0.0148103 -3.85489 -0.000101304 -2.26899 1.26433e+18 5.53072e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.28803e-19 0 0 
950.907 0.0148099 -3.85489 -0.000101701 -2.26958 1.26433e+18 5.65826e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.3047e-19 0 0 
954.594 0.0148095 -3.85489 -0.000102096 -2.27018 1.26433e+18 5.78952e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.32164e-19 0 0 
958.257 0.0148091 -3.85489 -0.000102487 -2.27077 1.26433e+18 5.92463e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.33886e-19 0 0 
961.895 0.0148087 -3.85489 -0.000102876 -2.27137 1.26433e+18 6.06371e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.35637e-19 0 0 
965.509 0.0148084 -3.8549 -0.000103263 -2.27198 1.26433e+18 6.20692e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.37417e-19 0 0 
969.099 0.014808 -3.8549 -0.000103647 -2.27258 1.26433e+18 6.3544e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.39227e-19 0 0 
972.666 0.0148076 -3.8549 -0.000104028 -2.2732 1.26433e+18 6.50631e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.41068e-19 0 0 
976.209 0.0148072 -3.8549 -0.000104407 -2.27381 1.26433e+18 6.66279e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.42941e-19 0 0 
979.728 0.0148068 -3.8549 -0.000104784 -2.27443 1.26433e+18 6.82403e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.44846e-19 0 0 
983.224 0.0148065 -3.8549 -0.000105158 -2.27505 1.26433e+18 6.9902e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.46785e-19 0 0 
986.698 0.0148061 -3.8549 -0.000105529 -2.27568 1.26433e+18 7.16148e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.48758e-19 0 0 
990.148 0.0148057 -3.8549 -0.000105898 -2.27631 1.26433e+18 7.33806e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.50766e-19 0 0 
993.575 0.0148054 -3.8549 -0.000106265 -2.27694 1.26433e+18 7.52014e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.5281e-19 0 0 
996.98 0.014805 -3.8549 -0.000106629 -2.27758 1.26433e+18 7.70793e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.54891e-19 0 0 
1000.36 0.0148046 -3.8549 -0.000106991 -2.27822 1.26433e+18 7.90164e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.5701e-19 0 0 
1003.72 0.0148043 -3.8549 -0.00010735 -2.27887 1.26433e+18 8.10151e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.59168e-19 0 0 
1007.06 0.0148039 -3.8549 -0.000107707 -2.27952 1.26433e+18 8.30776e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.61366e-19 0 0 
1010.37 0.0148036 -3.8549 -0.000108061 -2.28017 1.26433e+18 8.52065e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.63606e-19 0 0 
1013.67 0.0148032 -3.8549 -0.000108414 -2.28083 1.26433e+18 8.74044e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.65888e-19 0 0 
1016.94 0.0148029 -3.8549 -0.000108764 -2.28149 1.26433e+18 8.96741e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.68213e-19 0 0 
1020.19 0.0148025 -3.8549 -0.000109111 -2.28216 1.26433e+18 9.20182e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.70584e-19 0 0 
1023.42 0.0148022 -3.8549 -0.000109457 -2.28283 1.26433e+18 9.44399e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.73e-19 0 0 
1026.63 0.0148018 -3.8549 -0.0001098 -2.28351 1.26433e+18 9.69422e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.75464e-19 0 0 
1029.81 0.0148015 -3.8549 -0.00011014 -2.28419 1.26433e+18 9.95285e-08 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.77976e-19 0 0 
1032.98 0.0148011 -3.8549 -0.000110479 -2.28488 1.26433e+18 1.02202e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.80539e-19 0 0 
1036.12 0.0148008 -3.8549 -0.000110815 -2.28557 1.26433e+18 1.04967e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.83153e-19 0 0 
1039.24 0.0148005 -3.8549 -0.000111149 -2.28626 1.26433e+18 1.07826e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.85821e-19 0 0 
1042.35 0.0148001 -3.8549 -0.000111481 -2.28696 1.26433e+18 1.10784e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.88544e-19 0 0 
1045.43 0.0147998 -3.8549 -0.000111811 -2.28767 1.26433e+18 1.13844e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.91322e-19 0 0 
1048.49 0.0147995 -3.8549 -0.000112138 -2.28838 1.26433e+18 1.17012e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.94159e-19 0 0 
1051.53 0.0147992 -3.8549 -0.000112463 -2.28909 1.26433e+18 1.20292e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.97056e-19 0 0 
1054.55 0.0147988 -3.8549 -0.000112786 -2.28981 1.26433e+18 1.23688e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.00015e-19 0 0 
1057.55 0.0147985 -3.8549 -0.000113107 -2.29054 1.26433e+18 1.27206e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.03038e-19 0 0 
1060.54 0.0147982 -3.85491 -0.000113426 -2.29127 1.26433e+18 1.30851e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.06126e-19 0 0 
1063.5 0.0147979 -3.85491 -0.000113743 -2.292 1.26433e+18 1.34628e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.09282e-19 0 0 
1066.44 0.0147976 -3.85491 -0.000114058 -2.29275 1.26433e+18 1.38544e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.12508e-19 0 0 
1069.36 0.0147973 -3.85491 -0.00011437 -2.29349 1.26433e+18 1.42604e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.15806e-19 0 0 
1072.27 0.0147969 -3.85491 -0.000114681 -2.29425 1.26433e+18 1.46815e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.19179e-19 0 0 
1075.15 0.0147966 -3.85491 -0.000114989 -2.295 1.26433e+18 1.51184e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.22629e-19 0 0 
1078.01 0.0147963 -3.85491 -0.000115296 -2.29577 1.26433e+18 1.55718e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.26158e-19 0 0 
1080.86 0.014796 -3.85491 -0.0001156 -2.29654 1.26433e+18 1.60425e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.2977e-19 0 0 
1083.69 0.0147957 -3.85491 -0.000115902 -2.29731 1.26433e+18 1.65313e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.33467e-19 0 0 
1086.5 0.0147954 -3.85491 -0.000116203 -2.2981 1.26433e+18 1.7039e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.37251e-19 0 0 
1089.29 0.0147951 -3.85491 -0.000116501 -2.29889 1.26433e+18 1.75665e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.41127e-19 0 0 
1092.06 0.0147948 -3.85491 -0.000116798 -2.29968 1.26433e+18 1.81148e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.45096e-19 0 0 
1094.81 0.0147945 -3.85491 -0.000117092 -2.30048 1.26433e+18 1.86848e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.49163e-19 0 0 
1097.55 0.0147942 -3.85491 -0.000117385 -2.30129 1.26433e+18 1.92776e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.5333e-19 0 0 
1100.26 0.0147939 -3.85491 -0.000117675 -2.3021 1.26433e+18 1.98943e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.57602e-19 0 0 
1102.96 0.0147937 -3.85491 -0.000117964 -2.30292 1.26433e+18 2.05361e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.61982e-19 0 0 
1105.64 0.0147934 -3.85491 -0.000118251 -2.30375 1.26433e+18 2.12042e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.66474e-19 0 0 
1108.31 0.0147931 -3.85491 -0.000118535 -2.30459 1.26433e+18 2.18999e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.71082e-19 0 0 
1110.95 0.0147928 -3.85491 -0.000118818 -2.30543 1.26433e+18 2.26247e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.75811e-19 0 0 
1113.58 0.0147925 -3.85491 -0.0001191 -2.30628 1.26433e+18 2.33799e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.80664e-19 0 0 
1116.19 0.0147922 -3.85491 -0.000119379 -2.30713 1.26433e+18 2.41671e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.85647e-19 0 0 
1118.78 0.014792 -3.85491 -0.000119656 -2.308 1.26433e+18 2.4988e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.90764e-19 0 0 
1121.36 0.0147917 -3.85491 -0.000119932 -2.30887 1.26433e+18 2.58443e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -2.96021e-19 0 0 
1123.92 0.0147914 -3.85491 -0.000120205 -2.30975 1.26433e+18 2.67379e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.01423e-19 0 0 
1126.46 0.0147911 -3.85491 -0.000120477 -2.31064 1.26433e+18 2.76706e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.06975e-19 0 0 
1128.99 0.0147909 -3.85491 -0.000120747 -2.31153 1.26433e+18 2.86447e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.12684e-19 0 0 
1131.5 0.0147906 -3.85491 -0.000121016 -2.31243 1.26433e+18 2.96622e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.18556e-19 0 0 
1133.99 0.0147903 -3.85491 -0.000121282 -2.31334 1.26433e+18 3.07255e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.24598e-19 0 0 
1136.47 0.0147901 -3.85491 -0.000121547 -2.31426 1.26433e+18 3.18371e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.30815e-19 0 0 
1138.93 0.0147898 -3.85491 -0.00012181 -2.31519 1.26433e+18 3.29996e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.37216e-19 0 0 
1141.37 0.0147895 -3.85491 -0.000122072 -2.31613 1.26433e+18 3.42159e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.43807e-19 0 0 
1143.8 0.0147893 -3.85491 -0.000122331 -2.31707 1.26433e+18 3.54887e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.50598e-19 0 0 
1146.21 0.014789 -3.85491 -0.000122589 -2.31802 1.26433e+18 3.68214e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.57596e-19 0 0 
1148.6 0.0147888 -3.85491 -0.000122845 -2.31899 1.26433e+18 3.82173e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.6481e-19 0 0 
1150.98 0.0147885 -3.85491 -0.0001231 -2.31996 1.26433e+18 3.96799e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.72249e-19 0 0 
1153.34 0.0147883 -3.85492 -0.000123352 -2.32094 1.26433e+18 4.1213e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.79923e-19 0 0 
1155.69 0.014788 -3.85492 -0.000123603 -2.32193 1.26433e+18 4.28206e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.87842e-19 0 0 
1158.02 0.0147878 -3.85492 -0.000123853 -2.32293 1.26433e+18 4.4507e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -3.96018e-19 0 0 
1160.34 0.0147875 -3.85492 -0.000124101 -2.32393 1.26433e+18 4.62767e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.0446e-19 0 0 
1162.64 0.0147873 -3.85492 -0.000124347 -2.32495 1.26433e+18 4.81346e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.13182e-19 0 0 
1164.93 0.014787 -3.85492 -0.000124591 -2.32598 1.26433e+18 5.00859e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.22196e-19 0 0 
1167.2 0.0147868 -3.85492 -0.000124834 -2.32702 1.26433e+18 5.21359e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.31515e-19 0 0 
1169.46 0.0147865 -3.85492 -0.000125076 -2.32806 1.26433e+18 5.42906e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.41153e-19 0 0 
1171.7 0.0147863 -3.85492 -0.000125315 -2.32912 1.26433e+18 5.65562e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.51125e-19 0 0 
1173.92 0.0147861 -3.85492 -0.000125553 -2.33019 1.26433e+18 5.89392e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.61447e-19 0 0 
1176.14 0.0147858 -3.85492 -0.00012579 -2.33127 1.26433e+18 6.14466e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.72134e-19 0 0 
1178.33 0.0147856 -3.85492 -0.000126025 -2.33235 1.26433e+18 6.4086e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.83205e-19 0 0 
1180.52 0.0147854 -3.85492 -0.000126258 -2.33345 1.26433e+18 6.68652e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -4.94677e-19 0 0 
1182.68 0.0147851 -3.85492 -0.00012649 -2.33456 1.26433e+18 6.97929e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.0657e-19 0 0 
1184.84 0.0147849 -3.85492 -0.000126721 -2.33568 1.26433e+18 7.28778e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.18904e-19 0 0 
1186.98 0.0147847 -3.85492 -0.000126949 -2.33681 1.26433e+18 7.61296e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.317e-19 0 0 
1189.1 0.0147844 -3.85492 -0.000127177 -2.33795 1.26433e+18 7.95586e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.44982e-19 0 0 
1191.21 0.0147842 -3.85492 -0.000127403 -2.33909 1.26433e+18 8.31754e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.58773e-19 0 0 
1193.31 0.014784 -3.85492 -0.000127627 -2.34025 1.26433e+18 8.69915e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.73099e-19 0 0 
1195.39 0.0147838 -3.85492 -0.00012785 -2.34142 1.26433e+18 9.10192e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -5.87986e-19 0 0 
1197.46 0.0147836 -3.85492 -0.000128071 -2.34261 1.26433e+18 9.52714e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.03462e-19 0 0 
1199.52 0.0147833 -3.85492 -0.000128291 -2.3438 1.26433e+18 9.97618e-07 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.19558e-19 0 0 
1201.56 0.0147831 -3.85492 -0.000128509 -2.345 1.26433e+18 1.04505e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.36304e-19 0 0 
1203.59 0.0147829 -3.85492 -0.000128726 -2.34621 1.26433e+18 1.09516e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.53733e-19 0 0 
1205.61 0.0147827 -3.85492 -0.000128942 -2.34743 1.26433e+18 1.14812e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.71881e-19 0 0 
1207.61 0.0147825 -3.85492 -0.000129156 -2.34866 1.26433e+18 1.2041e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -6.90785e-19 0 0 
1209.6 0.0147823 -3.85492 -0.000129369 -2.3499 1.26433e+18 1.26328e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -7.10483e-19 0 0 
1211.57 0.014782 -3.85492 -0.00012958 -2.35115 1.26433e+18 1.32586e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -7.31016e-19 0 0 
1213.54 0.0147818 -3.85492 -0.00012979 -2.35241 1.26433e+18 1.39204e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -7.52427e-19 0 0 
1215.49 0.0147816 -3.85492 -0.000129999 -2.35368 1.26433e+18 1.46203e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -7.74763e-19 0 0 
1217.42 0.0147814 -3.85492 -0.000130206 -2.35496 1.26433e+18 1.53606e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -7.98071e-19 0 0 
1219.35 0.0147812 -3.85492 -0.000130411 -2.35624 1.26433e+18 1.61438e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -8.22401e-19 0 0 
1221.26 0.014781 -3.85492 -0.000130616 -2.35754 1.26433e+18 1.69723e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -8.47806e-19 0 0 
1223.16 0.0147808 -3.85492 -0.000130819 -2.35884 1.26433e+18 1.78487e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -8.74343e-19 0 0 
1225.04 0.0147806 -3.85492 -0.000131021 -2.36015 1.26433e+18 1.8776e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.0207e-19 0 0 
1226.92 0.0147804 -3.85492 -0.000131221 -2.36146 1.26433e+18 1.9757e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.31048e-19 0 0 
1228.78 0.0147802 -3.85492 -0.00013142 -2.36279 1.26433e+18 2.07947e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.61343e-19 0 0 
1230.63 0.01478 -3.85492 -0.000131618 -2.36412 1.26433e+18 2.18924e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -9.93022e-19 0 0 
1232.46 0.0147798 -3.85492 -0.000131814 -2.36545 1.26433e+18 2.30534e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.02616e-18 0 0 
1234.29 0.0147796 -3.85492 -0.000132009 -2.3668 1.26433e+18 2.42812e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.06082e-18 0 0 
1236.1 0.0147794 -3.85492 -0.000132203 -2.36814 1.26433e+18 2.55795e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.0971e-18 0 0 
1237.9 0.0147792 -3.85492 -0.000132396 -2.36949 1.26433e+18 2.69521e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.13506e-18 0 0 
1239.69 0.014779 -3.85492 -0.000132587 -2.37085 1.26433e+18 2.8403e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.1748e-18 0 0 
1241.47 0.0147788 -3.85492 -0.000132777 -2.37221 1.26433e+18 2.99362e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.2164e-18 0 0 
1243.23 0.0147787 -3.85492 -0.000132966 -2.37357 1.26433e+18 3.15562e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.25997e-18 0 0 
1244.98 0.0147785 -3.85492 -0.000133153 -2.37494 1.26433e+18 3.32673e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.30559e-18 0 0 
1246.73 0.0147783 -3.85493 -0.00013334 -2.3763 1.26433e+18 3.50743e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.35336e-18 0 0 
1248.46 0.0147781 -3.85493 -0.000133525 -2.37767 1.26433e+18 3.69818e-06 1260 162.8 -1.06952 0 0 -0.04184 0 0 -272.98 0 0 -1.40341e-18 0 0 
