# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z NetRecombination SRHRecombination 
-62.0661 0.0678404 -1.05097 -0.187786 -0.946439 2.15564 1.39023e+15 9.16938e+17 1417 470.5 2.65019 0 0 4.72637 0 0 181.986 0 0 1.40349e+22 1.40349e+22 
-61.4108 0.068014 -1.0508 -0.186805 -0.946266 2.15547 1.43434e+15 9.16978e+17 1417 470.5 2.64846 0 0 4.87607 0 0 181.836 0 0 1.448e+22 1.448e+22 
-60.7619 0.0681858 -1.05063 -0.185834 -0.946096 2.1553 1.47939e+15 9.1702e+17 1417 470.5 2.64669 0 0 5.02896 0 0 181.683 0 0 1.49346e+22 1.49346e+22 
-60.1195 0.0683558 -1.05046 -0.184872 -0.945927 2.15513 1.52539e+15 9.17062e+17 1417 470.5 2.64488 0 0 5.18507 0 0 181.527 0 0 1.53988e+22 1.53988e+22 
-59.4835 0.068524 -1.05029 -0.18392 -0.94576 2.15496 1.57235e+15 9.17105e+17 1417 470.5 2.64304 0 0 5.3444 0 0 181.368 0 0 1.58726e+22 1.58726e+22 
-58.8538 0.0686903 -1.05012 -0.182977 -0.945595 2.15479 1.62028e+15 9.1715e+17 1417 470.5 2.64116 0 0 5.50698 0 0 181.205 0 0 1.63561e+22 1.63561e+22 
-58.2303 0.068855 -1.04996 -0.182044 -0.945432 2.15463 1.66917e+15 9.17195e+17 1417 470.5 2.63924 0 0 5.67283 0 0 181.039 0 0 1.68494e+22 1.68494e+22 
-57.613 0.0690178 -1.04979 -0.18112 -0.94527 2.15446 1.71903e+15 9.17241e+17 1417 470.5 2.63729 0 0 5.84197 0 0 180.87 0 0 1.73525e+22 1.73525e+22 
-57.0018 0.0691789 -1.04963 -0.180206 -0.94511 2.1543 1.76987e+15 9.17288e+17 1417 470.5 2.6353 0 0 6.01439 0 0 180.698 0 0 1.78654e+22 1.78654e+22 
-56.3967 0.0693383 -1.04947 -0.1793 -0.944952 2.15414 1.8217e+15 9.17335e+17 1417 470.5 2.63327 0 0 6.19013 0 0 180.522 0 0 1.83882e+22 1.83882e+22 
-55.7976 0.069496 -1.04932 -0.178404 -0.944796 2.15399 1.87451e+15 9.17384e+17 1417 470.5 2.6312 0 0 6.3692 0 0 180.343 0 0 1.89209e+22 1.89209e+22 
-55.2044 0.0696521 -1.04916 -0.177516 -0.944641 2.15383 1.92831e+15 9.17434e+17 1417 470.5 2.62909 0 0 6.5516 0 0 180.161 0 0 1.94636e+22 1.94636e+22 
-54.6171 0.0698064 -1.04901 -0.176637 -0.944488 2.15368 1.9831e+15 9.17484e+17 1417 470.5 2.62695 0 0 6.73734 0 0 179.975 0 0 2.00164e+22 2.00164e+22 
-54.0356 0.0699591 -1.04885 -0.175767 -0.944337 2.15352 2.03889e+15 9.17535e+17 1417 470.5 2.62476 0 0 6.92643 0 0 179.786 0 0 2.05791e+22 2.05791e+22 
-53.4599 0.0701101 -1.0487 -0.174906 -0.944188 2.15337 2.09568e+15 9.17588e+17 1417 470.5 2.62254 0 0 7.11889 0 0 179.593 0 0 2.11519e+22 2.11519e+22 
-52.8899 0.0702596 -1.04855 -0.174054 -0.94404 2.15322 2.15347e+15 9.17641e+17 1417 470.5 2.62028 0 0 7.31472 0 0 179.398 0 0 2.17347e+22 2.17347e+22 
-52.3256 0.0704074 -1.04841 -0.173209 -0.943893 2.15308 2.21226e+15 9.17695e+17 1417 470.5 2.61798 0 0 7.51392 0 0 179.198 0 0 2.23277e+22 2.23277e+22 
-51.7669 0.0705536 -1.04826 -0.172374 -0.943749 2.15293 2.27206e+15 9.1775e+17 1417 470.5 2.61565 0 0 7.71649 0 0 178.996 0 0 2.29308e+22 2.29308e+22 
-51.2137 0.0706982 -1.04811 -0.171546 -0.943606 2.15278 2.33286e+15 9.17806e+17 1417 470.5 2.61327 0 0 7.92245 0 0 178.79 0 0 2.3544e+22 2.3544e+22 
-50.6659 0.0708413 -1.04797 -0.170727 -0.943464 2.15264 2.39467e+15 9.17863e+17 1417 470.5 2.61086 0 0 8.1318 0 0 178.58 0 0 2.41673e+22 2.41673e+22 
-50.1237 0.0709828 -1.04783 -0.169916 -0.943324 2.1525 2.45749e+15 9.17921e+17 1417 470.5 2.60841 0 0 8.34452 0 0 178.368 0 0 2.48007e+22 2.48007e+22 
-49.5868 0.0711228 -1.04769 -0.169113 -0.943186 2.15236 2.52132e+15 9.1798e+17 1417 470.5 2.60592 0 0 8.56063 0 0 178.152 0 0 2.54443e+22 2.54443e+22 
-49.0552 0.0712612 -1.04755 -0.168318 -0.943049 2.15222 2.58615e+15 9.1804e+17 1417 470.5 2.60339 0 0 8.78012 0 0 177.932 0 0 2.60981e+22 2.60981e+22 
-48.5289 0.0713982 -1.04741 -0.167532 -0.942914 2.15208 2.65199e+15 9.18101e+17 1417 470.5 2.60082 0 0 9.00299 0 0 177.709 0 0 2.67619e+22 2.67619e+22 
-48.0078 0.0715336 -1.04728 -0.166752 -0.94278 2.15195 2.71884e+15 9.18162e+17 1417 470.5 2.59822 0 0 9.22923 0 0 177.483 0 0 2.74359e+22 2.74359e+22 
-47.4919 0.0716676 -1.04714 -0.165981 -0.942648 2.15181 2.78669e+15 9.18225e+17 1417 470.5 2.59557 0 0 9.45884 0 0 177.253 0 0 2.812e+22 2.812e+22 
-46.9811 0.0718001 -1.04701 -0.165218 -0.942517 2.15168 2.85555e+15 9.18288e+17 1417 470.5 2.59289 0 0 9.69182 0 0 177.02 0 0 2.88142e+22 2.88142e+22 
-46.4753 0.0719312 -1.04688 -0.164462 -0.942388 2.15155 2.92541e+15 9.18353e+17 1417 470.5 2.59017 0 0 9.92815 0 0 176.784 0 0 2.95184e+22 2.95184e+22 
-45.9746 0.0720608 -1.04675 -0.163713 -0.94226 2.15142 2.99627e+15 9.18418e+17 1417 470.5 2.58742 0 0 10.1678 0 0 176.544 0 0 3.02327e+22 3.02327e+22 
-45.4788 0.072189 -1.04662 -0.162972 -0.942134 2.15129 3.06813e+15 9.18484e+17 1417 470.5 2.58462 0 0 10.4108 0 0 176.301 0 0 3.09571e+22 3.09571e+22 
-44.988 0.0723158 -1.0465 -0.162239 -0.942009 2.15117 3.14098e+15 9.18551e+17 1417 470.5 2.58179 0 0 10.6572 0 0 176.055 0 0 3.16914e+22 3.16914e+22 
-44.502 0.0724412 -1.04637 -0.161513 -0.941886 2.15104 3.21482e+15 9.18619e+17 1417 470.5 2.57892 0 0 10.9068 0 0 175.805 0 0 3.24357e+22 3.24357e+22 
-44.0209 0.0725653 -1.04625 -0.160794 -0.941764 2.15092 3.28965e+15 9.18688e+17 1417 470.5 2.57601 0 0 11.1598 0 0 175.553 0 0 3.31899e+22 3.31899e+22 
-43.5445 0.0726879 -1.04612 -0.160082 -0.941643 2.15079 3.36547e+15 9.18758e+17 1417 470.5 2.57307 0 0 11.416 0 0 175.296 0 0 3.39539e+22 3.39539e+22 
-43.0728 0.0728092 -1.046 -0.159378 -0.941524 2.15067 3.44227e+15 9.18829e+17 1417 470.5 2.57009 0 0 11.6755 0 0 175.037 0 0 3.47279e+22 3.47279e+22 
-42.6058 0.0729291 -1.04588 -0.15868 -0.941406 2.15055 3.52004e+15 9.18901e+17 1417 470.5 2.56707 0 0 11.9383 0 0 174.774 0 0 3.55116e+22 3.55116e+22 
-42.1435 0.0730478 -1.04576 -0.157989 -0.941289 2.15043 3.59878e+15 9.18973e+17 1417 470.5 2.56402 0 0 12.2043 0 0 174.508 0 0 3.6305e+22 3.6305e+22 
-41.6857 0.0731651 -1.04565 -0.157306 -0.941174 2.15032 3.67849e+15 9.19047e+17 1417 470.5 2.56093 0 0 12.4735 0 0 174.239 0 0 3.71082e+22 3.71082e+22 
-41.2325 0.0732811 -1.04553 -0.156629 -0.94106 2.1502 3.75916e+15 9.19121e+17 1417 470.5 2.55781 0 0 12.7459 0 0 173.966 0 0 3.7921e+22 3.7921e+22 
-40.7838 0.0733958 -1.04542 -0.155959 -0.940947 2.15009 3.84078e+15 9.19196e+17 1417 470.5 2.55465 0 0 13.0215 0 0 173.691 0 0 3.87434e+22 3.87434e+22 
-40.3395 0.0735092 -1.0453 -0.155296 -0.940836 2.14997 3.92336e+15 9.19273e+17 1417 470.5 2.55145 0 0 13.3002 0 0 173.412 0 0 3.95752e+22 3.95752e+22 
-39.8996 0.0736214 -1.04519 -0.154639 -0.940726 2.14986 4.00687e+15 9.1935e+17 1417 470.5 2.54822 0 0 13.5821 0 0 173.13 0 0 4.04166e+22 4.04166e+22 
-39.4641 0.0737323 -1.04508 -0.153989 -0.940617 2.14975 4.09133e+15 9.19427e+17 1417 470.5 2.54495 0 0 13.8671 0 0 172.845 0 0 4.12673e+22 4.12673e+22 
-39.0329 0.0738419 -1.04497 -0.153345 -0.94051 2.14964 4.17671e+15 9.19506e+17 1417 470.5 2.54166 0 0 14.1552 0 0 172.557 0 0 4.21273e+22 4.21273e+22 
-38.606 0.0739504 -1.04486 -0.152708 -0.940404 2.14953 4.26301e+15 9.19586e+17 1417 470.5 2.53832 0 0 14.4463 0 0 172.266 0 0 4.29966e+22 4.29966e+22 
-38.1833 0.0740576 -1.04475 -0.152077 -0.940299 2.14942 4.35023e+15 9.19666e+17 1417 470.5 2.53496 0 0 14.7404 0 0 171.972 0 0 4.38751e+22 4.38751e+22 
-37.7648 0.0741636 -1.04465 -0.151452 -0.940195 2.14932 4.43836e+15 9.19747e+17 1417 470.5 2.53156 0 0 15.0376 0 0 171.675 0 0 4.47626e+22 4.47626e+22 
-37.3505 0.0742684 -1.04454 -0.150834 -0.940093 2.14921 4.52738e+15 9.19829e+17 1417 470.5 2.52812 0 0 15.3377 0 0 171.375 0 0 4.56591e+22 4.56591e+22 
-36.9402 0.0743721 -1.04444 -0.150222 -0.939991 2.14911 4.6173e+15 9.19912e+17 1417 470.5 2.52466 0 0 15.6408 0 0 171.071 0 0 4.65646e+22 4.65646e+22 
-36.5341 0.0744745 -1.04434 -0.149616 -0.939891 2.14901 4.70809e+15 9.19996e+17 1417 470.5 2.52116 0 0 15.9468 0 0 170.765 0 0 4.74789e+22 4.74789e+22 
-36.1319 0.0745759 -1.04424 -0.149016 -0.939792 2.14891 4.79977e+15 9.2008e+17 1417 470.5 2.51763 0 0 16.2557 0 0 170.457 0 0 4.84019e+22 4.84019e+22 
-35.7338 0.074676 -1.04414 -0.148422 -0.939695 2.14881 4.8923e+15 9.20166e+17 1417 470.5 2.51407 0 0 16.5674 0 0 170.145 0 0 4.93336e+22 4.93336e+22 
-35.3396 0.0747751 -1.04404 -0.147835 -0.939598 2.14871 4.98569e+15 9.20252e+17 1417 470.5 2.51048 0 0 16.882 0 0 169.83 0 0 5.02738e+22 5.02738e+22 
-34.9493 0.074873 -1.04394 -0.147252 -0.939503 2.14861 5.07993e+15 9.20339e+17 1417 470.5 2.50686 0 0 17.1993 0 0 169.513 0 0 5.12225e+22 5.12225e+22 
-34.5629 0.0749698 -1.04384 -0.146676 -0.939408 2.14851 5.17501e+15 9.20426e+17 1417 470.5 2.5032 0 0 17.5194 0 0 169.193 0 0 5.21796e+22 5.21796e+22 
-34.1803 0.0750655 -1.04375 -0.146106 -0.939315 2.14842 5.27091e+15 9.20515e+17 1417 470.5 2.49952 0 0 17.8422 0 0 168.87 0 0 5.31449e+22 5.31449e+22 
-33.8015 0.0751601 -1.04365 -0.145541 -0.939223 2.14832 5.36763e+15 9.20604e+17 1417 470.5 2.49581 0 0 18.1677 0 0 168.545 0 0 5.41184e+22 5.41184e+22 
-33.4264 0.0752536 -1.04356 -0.144982 -0.939132 2.14823 5.46515e+15 9.20694e+17 1417 470.5 2.49207 0 0 18.4958 0 0 168.216 0 0 5.50999e+22 5.50999e+22 
-33.0551 0.0753461 -1.04347 -0.144429 -0.939042 2.14814 5.56347e+15 9.20785e+17 1417 470.5 2.4883 0 0 18.8266 0 0 167.886 0 0 5.60894e+22 5.60894e+22 
-32.6875 0.0754375 -1.04337 -0.143881 -0.938953 2.14804 5.66258e+15 9.20876e+17 1417 470.5 2.48451 0 0 19.1599 0 0 167.552 0 0 5.70867e+22 5.70867e+22 
-32.3235 0.0755279 -1.04328 -0.143338 -0.938865 2.14795 5.76245e+15 9.20968e+17 1417 470.5 2.48068 0 0 19.4957 0 0 167.217 0 0 5.80918e+22 5.80918e+22 
-31.9631 0.0756172 -1.0432 -0.142801 -0.938779 2.14787 5.8631e+15 9.21061e+17 1417 470.5 2.47683 0 0 19.8341 0 0 166.878 0 0 5.91044e+22 5.91044e+22 
-31.6063 0.0757055 -1.04311 -0.14227 -0.938693 2.14778 5.96449e+15 9.21154e+17 1417 470.5 2.47295 0 0 20.1748 0 0 166.537 0 0 6.01246e+22 6.01246e+22 
-31.253 0.0757928 -1.04302 -0.141743 -0.938608 2.14769 6.06663e+15 9.21248e+17 1417 470.5 2.46905 0 0 20.5181 0 0 166.194 0 0 6.11521e+22 6.11521e+22 
-30.9033 0.0758791 -1.04293 -0.141222 -0.938525 2.1476 6.16949e+15 9.21343e+17 1417 470.5 2.46512 0 0 20.8636 0 0 165.849 0 0 6.21869e+22 6.21869e+22 
-30.557 0.0759644 -1.04285 -0.140707 -0.938442 2.14752 6.27307e+15 9.21439e+17 1417 470.5 2.46117 0 0 21.2116 0 0 165.501 0 0 6.32289e+22 6.32289e+22 
-30.2141 0.0760487 -1.04276 -0.140196 -0.938361 2.14743 6.37736e+15 9.21535e+17 1417 470.5 2.45719 0 0 21.5618 0 0 165.151 0 0 6.42779e+22 6.42779e+22 
-29.8747 0.076132 -1.04268 -0.139691 -0.93828 2.14735 6.48234e+15 9.21632e+17 1417 470.5 2.45319 0 0 21.9142 0 0 164.798 0 0 6.53338e+22 6.53338e+22 
-29.5386 0.0762144 -1.0426 -0.13919 -0.9382 2.14727 6.588e+15 9.21729e+17 1417 470.5 2.44916 0 0 22.2689 0 0 164.443 0 0 6.63965e+22 6.63965e+22 
-29.2058 0.0762959 -1.04252 -0.138695 -0.938122 2.14719 6.69433e+15 9.21827e+17 1417 470.5 2.44511 0 0 22.6258 0 0 164.087 0 0 6.74658e+22 6.74658e+22 
-28.8763 0.0763763 -1.04244 -0.138204 -0.938044 2.14711 6.80132e+15 9.21926e+17 1417 470.5 2.44104 0 0 22.9847 0 0 163.728 0 0 6.85416e+22 6.85416e+22 
-28.5501 0.0764559 -1.04236 -0.137719 -0.937967 2.14703 6.90895e+15 9.22025e+17 1417 470.5 2.43695 0 0 23.3458 0 0 163.367 0 0 6.96239e+22 6.96239e+22 
-28.2272 0.0765345 -1.04228 -0.137238 -0.937891 2.14695 7.01722e+15 9.22125e+17 1417 470.5 2.43283 0 0 23.7088 0 0 163.003 0 0 7.07124e+22 7.07124e+22 
-27.9074 0.0766123 -1.0422 -0.136762 -0.937816 2.14687 7.1261e+15 9.22225e+17 1417 470.5 2.4287 0 0 24.0739 0 0 162.638 0 0 7.18071e+22 7.18071e+22 
-27.5908 0.0766891 -1.04212 -0.136291 -0.937743 2.14679 7.23558e+15 9.22326e+17 1417 470.5 2.42454 0 0 24.4409 0 0 162.271 0 0 7.29078e+22 7.29078e+22 
-27.2774 0.076765 -1.04205 -0.135825 -0.937669 2.14672 7.34566e+15 9.22427e+17 1417 470.5 2.42037 0 0 24.8098 0 0 161.902 0 0 7.40144e+22 7.40144e+22 
-26.9671 0.0768401 -1.04197 -0.135363 -0.937597 2.14664 7.45632e+15 9.22529e+17 1417 470.5 2.41617 0 0 25.1806 0 0 161.532 0 0 7.51267e+22 7.51267e+22 
-26.6598 0.0769142 -1.0419 -0.134906 -0.937526 2.14657 7.56755e+15 9.22632e+17 1417 470.5 2.41196 0 0 25.5532 0 0 161.159 0 0 7.62447e+22 7.62447e+22 
-26.3556 0.0769876 -1.04182 -0.134454 -0.937456 2.14649 7.67933e+15 9.22735e+17 1417 470.5 2.40772 0 0 25.9276 0 0 160.785 0 0 7.73681e+22 7.73681e+22 
-26.0544 0.07706 -1.04175 -0.134006 -0.937386 2.14642 7.79165e+15 9.22839e+17 1417 470.5 2.40347 0 0 26.3037 0 0 160.409 0 0 7.84969e+22 7.84969e+22 
-25.7562 0.0771316 -1.04168 -0.133563 -0.937317 2.14635 7.9045e+15 9.22943e+17 1417 470.5 2.39921 0 0 26.6814 0 0 160.031 0 0 7.96309e+22 7.96309e+22 
-25.4609 0.0772024 -1.04161 -0.133124 -0.93725 2.14628 8.01786e+15 9.23047e+17 1417 470.5 2.39492 0 0 27.0608 0 0 159.651 0 0 8.077e+22 8.077e+22 
-25.1686 0.0772723 -1.04154 -0.132689 -0.937183 2.14621 8.13173e+15 9.23152e+17 1417 470.5 2.39062 0 0 27.4418 0 0 159.271 0 0 8.1914e+22 8.1914e+22 
-24.8792 0.0773415 -1.04147 -0.132259 -0.937116 2.14614 8.24608e+15 9.23257e+17 1417 470.5 2.38631 0 0 27.8243 0 0 158.888 0 0 8.30628e+22 8.30628e+22 
-24.5926 0.0774098 -1.0414 -0.131833 -0.937051 2.14607 8.3609e+15 9.23363e+17 1417 470.5 2.38198 0 0 28.2083 0 0 158.504 0 0 8.42163e+22 8.42163e+22 
-24.3089 0.0774773 -1.04134 -0.131412 -0.936987 2.14601 8.47618e+15 9.2347e+17 1417 470.5 2.37763 0 0 28.5937 0 0 158.119 0 0 8.53743e+22 8.53743e+22 
-24.028 0.077544 -1.04127 -0.130994 -0.936923 2.14594 8.59191e+15 9.23576e+17 1417 470.5 2.37328 0 0 28.9806 0 0 157.732 0 0 8.65368e+22 8.65368e+22 
-23.7499 0.07761 -1.0412 -0.130581 -0.93686 2.14587 8.70807e+15 9.23683e+17 1417 470.5 2.3689 0 0 29.3688 0 0 157.344 0 0 8.77034e+22 8.77034e+22 
-23.4745 0.0776751 -1.04114 -0.130172 -0.936798 2.14581 8.82465e+15 9.23791e+17 1417 470.5 2.36452 0 0 29.7583 0 0 156.954 0 0 8.88743e+22 8.88743e+22 
-23.2019 0.0777396 -1.04107 -0.129767 -0.936736 2.14574 8.94163e+15 9.23899e+17 1417 470.5 2.36012 0 0 30.149 0 0 156.563 0 0 9.00491e+22 9.00491e+22 
-22.932 0.0778032 -1.04101 -0.129366 -0.936676 2.14568 9.05901e+15 9.24007e+17 1417 470.5 2.35571 0 0 30.541 0 0 156.171 0 0 9.12277e+22 9.12277e+22 
-22.6647 0.0778661 -1.04095 -0.12897 -0.936616 2.14562 9.17677e+15 9.24115e+17 1417 470.5 2.35129 0 0 30.9341 0 0 155.778 0 0 9.241e+22 9.241e+22 
-22.4001 0.0779282 -1.04088 -0.128577 -0.936557 2.14555 9.29489e+15 9.24224e+17 1417 470.5 2.34686 0 0 31.3284 0 0 155.384 0 0 9.3596e+22 9.3596e+22 
-22.1382 0.0779897 -1.04082 -0.128188 -0.936498 2.14549 9.41336e+15 9.24334e+17 1417 470.5 2.34242 0 0 31.7237 0 0 154.989 0 0 9.47853e+22 9.47853e+22 
-21.8788 0.0780504 -1.04076 -0.127803 -0.936441 2.14543 9.53217e+15 9.24443e+17 1417 470.5 2.33797 0 0 32.1201 0 0 154.592 0 0 9.5978e+22 9.5978e+22 
-21.622 0.0781104 -1.0407 -0.127422 -0.936384 2.14537 9.6513e+15 9.24553e+17 1417 470.5 2.33351 0 0 32.5175 0 0 154.195 0 0 9.71738e+22 9.71738e+22 
-21.3677 0.0781696 -1.04064 -0.127045 -0.936328 2.14531 9.77074e+15 9.24663e+17 1417 470.5 2.32904 0 0 32.9157 0 0 153.797 0 0 9.83726e+22 9.83726e+22 
-21.116 0.0782282 -1.04058 -0.126671 -0.936272 2.14525 9.89048e+15 9.24773e+17 1417 470.5 2.32457 0 0 33.3149 0 0 153.397 0 0 9.95744e+22 9.95744e+22 
-20.8668 0.0782861 -1.04053 -0.126301 -0.936218 2.1452 1.00105e+16 9.24884e+17 1417 470.5 2.32009 0 0 33.715 0 0 152.997 0 0 1.00779e+23 1.00779e+23 
-20.62 0.0783433 -1.04047 -0.125935 -0.936163 2.14514 1.01308e+16 9.24995e+17 1417 470.5 2.3156 0 0 34.1158 0 0 152.597 0 0 1.01986e+23 1.01986e+23 
-20.3757 0.0783998 -1.04041 -0.125573 -0.93611 2.14508 1.02513e+16 9.25106e+17 1417 470.5 2.3111 0 0 34.5174 0 0 152.195 0 0 1.03195e+23 1.03195e+23 
-20.1338 0.0784556 -1.04036 -0.125214 -0.936057 2.14503 1.03721e+16 9.25217e+17 1417 470.5 2.3066 0 0 34.9196 0 0 151.793 0 0 1.04407e+23 1.04407e+23 
-19.8943 0.0785108 -1.0403 -0.124859 -0.936005 2.14497 1.04932e+16 9.25329e+17 1417 470.5 2.30209 0 0 35.3226 0 0 151.39 0 0 1.05622e+23 1.05622e+23 
-19.6572 0.0785654 -1.04025 -0.124508 -0.935954 2.14492 1.06144e+16 9.25441e+17 1417 470.5 2.29757 0 0 35.7262 0 0 150.986 0 0 1.06838e+23 1.06838e+23 
-19.4224 0.0786193 -1.04019 -0.12416 -0.935903 2.14486 1.07358e+16 9.25553e+17 1417 470.5 2.29306 0 0 36.1303 0 0 150.582 0 0 1.08056e+23 1.08056e+23 
-19.19 0.0786725 -1.04014 -0.123815 -0.935853 2.14481 1.08575e+16 9.25665e+17 1417 470.5 2.28854 0 0 36.535 0 0 150.177 0 0 1.09276e+23 1.09276e+23 
-18.9598 0.0787251 -1.04009 -0.123474 -0.935804 2.14476 1.09793e+16 9.25777e+17 1417 470.5 2.28401 0 0 36.9402 0 0 149.772 0 0 1.10497e+23 1.10497e+23 
-18.732 0.0787771 -1.04004 -0.123136 -0.935755 2.14471 1.11012e+16 9.2589e+17 1417 470.5 2.27948 0 0 37.3458 0 0 149.366 0 0 1.11721e+23 1.11721e+23 
-18.5064 0.0788285 -1.03998 -0.122802 -0.935707 2.14465 1.12234e+16 9.26002e+17 1417 470.5 2.27495 0 0 37.7518 0 0 148.96 0 0 1.12945e+23 1.12945e+23 
-18.283 0.0788792 -1.03993 -0.122471 -0.935659 2.1446 1.13456e+16 9.26115e+17 1417 470.5 2.27042 0 0 38.1582 0 0 148.554 0 0 1.14171e+23 1.14171e+23 
-18.0619 0.0789294 -1.03988 -0.122144 -0.935612 2.14455 1.1468e+16 9.26228e+17 1417 470.5 2.26589 0 0 38.5649 0 0 148.147 0 0 1.15398e+23 1.15398e+23 
-17.843 0.078979 -1.03983 -0.121819 -0.935566 2.1445 1.15905e+16 9.26341e+17 1417 470.5 2.26135 0 0 38.9718 0 0 147.74 0 0 1.16626e+23 1.16626e+23 
-17.6262 0.0790279 -1.03978 -0.121498 -0.93552 2.14445 1.17131e+16 9.26454e+17 1417 470.5 2.25682 0 0 39.379 0 0 147.333 0 0 1.17855e+23 1.17855e+23 
-17.4115 0.0790763 -1.03974 -0.12118 -0.935475 2.14441 1.18358e+16 9.26567e+17 1417 470.5 2.25228 0 0 39.7864 0 0 146.926 0 0 1.19085e+23 1.19085e+23 
-17.1991 0.0791241 -1.03969 -0.120866 -0.93543 2.14436 1.19586e+16 9.2668e+17 1417 470.5 2.24775 0 0 40.194 0 0 146.518 0 0 1.20316e+23 1.20316e+23 
-16.9887 0.0791714 -1.03964 -0.120554 -0.935386 2.14431 1.20814e+16 9.26793e+17 1417 470.5 2.24321 0 0 40.6016 0 0 146.111 0 0 1.21547e+23 1.21547e+23 
-16.7804 0.0792181 -1.03959 -0.120246 -0.935342 2.14426 1.22043e+16 9.26906e+17 1417 470.5 2.23868 0 0 41.0093 0 0 145.703 0 0 1.22778e+23 1.22778e+23 
-16.5741 0.0792642 -1.03955 -0.119941 -0.935299 2.14422 1.23272e+16 9.2702e+17 1417 470.5 2.23415 0 0 41.417 0 0 145.295 0 0 1.2401e+23 1.2401e+23 
-16.3699 0.0793098 -1.0395 -0.119639 -0.935257 2.14417 1.24501e+16 9.27133e+17 1417 470.5 2.22962 0 0 41.8247 0 0 144.888 0 0 1.25242e+23 1.25242e+23 
-16.1678 0.0793548 -1.03946 -0.11934 -0.935215 2.14413 1.25731e+16 9.27246e+17 1417 470.5 2.2251 0 0 42.2324 0 0 144.48 0 0 1.26473e+23 1.26473e+23 
-15.9676 0.0793993 -1.03941 -0.119043 -0.935174 2.14408 1.2696e+16 9.2736e+17 1417 470.5 2.22057 0 0 42.64 0 0 144.072 0 0 1.27705e+23 1.27705e+23 
-15.7694 0.0794432 -1.03937 -0.11875 -0.935133 2.14404 1.2819e+16 9.27473e+17 1417 470.5 2.21606 0 0 43.0474 0 0 143.665 0 0 1.28937e+23 1.28937e+23 
-15.5732 0.0794867 -1.03933 -0.11846 -0.935093 2.144 1.29419e+16 9.27587e+17 1417 470.5 2.21154 0 0 43.4547 0 0 143.258 0 0 1.30168e+23 1.30168e+23 
-15.3789 0.0795296 -1.03928 -0.118173 -0.935053 2.14395 1.30648e+16 9.277e+17 1417 470.5 2.20703 0 0 43.8618 0 0 142.851 0 0 1.31399e+23 1.31399e+23 
-15.1866 0.079572 -1.03924 -0.117888 -0.935014 2.14391 1.31876e+16 9.27813e+17 1417 470.5 2.20252 0 0 44.2686 0 0 142.444 0 0 1.3263e+23 1.3263e+23 
-14.9962 0.0796139 -1.0392 -0.117607 -0.934975 2.14387 1.33104e+16 9.27926e+17 1417 470.5 2.19802 0 0 44.6751 0 0 142.037 0 0 1.33859e+23 1.33859e+23 
-14.8076 0.0796553 -1.03916 -0.117328 -0.934937 2.14383 1.34332e+16 9.28039e+17 1417 470.5 2.19353 0 0 45.0813 0 0 141.631 0 0 1.35088e+23 1.35088e+23 
-14.6209 0.0796962 -1.03912 -0.117052 -0.934899 2.14379 1.35558e+16 9.28153e+17 1417 470.5 2.18904 0 0 45.4872 0 0 141.225 0 0 1.36316e+23 1.36316e+23 
-14.4361 0.0797366 -1.03908 -0.116779 -0.934862 2.14375 1.36784e+16 9.28266e+17 1417 470.5 2.18455 0 0 45.8927 0 0 140.82 0 0 1.37544e+23 1.37544e+23 
-14.2531 0.0797766 -1.03904 -0.116509 -0.934825 2.14371 1.38009e+16 9.28378e+17 1417 470.5 2.18008 0 0 46.2977 0 0 140.415 0 0 1.3877e+23 1.3877e+23 
-14.0719 0.079816 -1.039 -0.116241 -0.934789 2.14367 1.39232e+16 9.28491e+17 1417 470.5 2.17561 0 0 46.7023 0 0 140.01 0 0 1.39995e+23 1.39995e+23 
-13.8926 0.079855 -1.03896 -0.115976 -0.934753 2.14363 1.40455e+16 9.28604e+17 1417 470.5 2.17115 0 0 47.1064 0 0 139.606 0 0 1.41218e+23 1.41218e+23 
-13.715 0.0798935 -1.03892 -0.115714 -0.934718 2.14359 1.41676e+16 9.28717e+17 1417 470.5 2.16669 0 0 47.51 0 0 139.202 0 0 1.42441e+23 1.42441e+23 
-13.5391 0.0799316 -1.03888 -0.115454 -0.934683 2.14355 1.42895e+16 9.28829e+17 1417 470.5 2.16225 0 0 47.913 0 0 138.799 0 0 1.43661e+23 1.43661e+23 
-13.365 0.0799692 -1.03884 -0.115197 -0.934648 2.14351 1.44114e+16 9.28941e+17 1417 470.5 2.15781 0 0 48.3154 0 0 138.397 0 0 1.4488e+23 1.4488e+23 
-13.1927 0.0800064 -1.03881 -0.114942 -0.934614 2.14348 1.4533e+16 9.29053e+17 1417 470.5 2.15338 0 0 48.7172 0 0 137.995 0 0 1.46098e+23 1.46098e+23 
-13.022 0.0800431 -1.03877 -0.11469 -0.934581 2.14344 1.46545e+16 9.29165e+17 1417 470.5 2.14896 0 0 49.1184 0 0 137.594 0 0 1.47313e+23 1.47313e+23 
